,site_id,lat,lon,c_stab,pv_id,1,2,3,4,5,6,7,8,9,10,11,12
21,3284230,37.84321867,-84.44046271,,KY01202,0.030082814395427704,0.21921001374721527,-5.620565891265869,0.1331239938735962,0.04161107912659645,0.0,0.0,0.16855357587337494,0.017992274835705757,-0.7404716610908508,0.18761153519153595,0.10530640184879303
25,3321500,37.85831301,-87.41062104,,KY03002,0.0,-0.12947092950344086,0.5451627969741821,-0.14425021409988403,0.1822044998407364,0.0,0.48729899525642395,0.0015886402688920498,0.0,-0.2318161129951477,0.2528229355812073,0.4145337641239166
26,3287250,38.05201874,-84.83054111,,KY01198,0.046185657382011414,0.19653570652008057,-0.23773838579654694,0.19800536334514618,0.2384641021490097,0.025186767801642418,0.1703740358352661,0.11633389443159103,0.0,0.0,0.017838874831795692,0.38315922021865845
27,4235600,43.059751,-76.83772739,,NY00954,0.20341242849826813,0.08694303780794144,0.21857497096061707,0.44370582699775696,0.45047929883003235,0.21880348026752472,0.15964926779270172,0.20364251732826233,0.026660827919840813,-9.949809074401855,0.07074856758117676,-0.05121299996972084
29,2469761,31.75747968,-88.12944571,,AL01431,0.1708393096923828,0.4251762926578522,0.18714743852615356,0.5820481181144714,0.12968496978282928,0.12714755535125732,0.0005347502883523703,0.0,0.0,0.05872536823153496,0.06691448390483856,0.16839762032032013
31,10344500,39.39009,-120.0955,,55,0.7129021883010864,0.43872106075286865,0.5670505166053772,0.8034299612045288,0.8255903124809265,0.7645955681800842,0.8153520226478577,0.11240706592798233,0.09290038794279099,0.0,0.09456048905849457,0.6608322858810425
32,2243960,29.50861709,-81.80572505,,FL00156,0.486217737197876,0.763107180595398,0.6568034291267395,0.6791769862174988,0.5370407104492188,0.6182117462158203,0.788775622844696,0.702213704586029,0.5735241770744324,0.2557949721813202,0.6802598237991333,0.3939944803714752
35,5018000,48.8521,-113.4159,,MT82932,0.0,0.0,0.0,0.0,0.34043553471565247,0.6907325387001038,0.7885860800743103,0.7894909977912903,0.6065755486488342,0.0,0.0,0.0
36,1123600,42.08194533,-72.05919147,,1843,-0.15765242278575897,-0.34101542830467224,0.714062511920929,0.12376001477241516,0.1989189237356186,0.6306431293487549,-0.0009704901021905243,0.0,0.0,0.0,0.06772124022245407,-0.15187864005565643
40,2467000,32.52065708,-87.87883184,,AL01430,0.4199983775615692,0.24809536337852478,0.24604091048240662,0.35832756757736206,0.16630837321281433,0.0,0.0,0.0,0.0,0.05767301097512245,0.07667049765586853,0.08978874981403351
42,3287000,37.92672034,-84.82159285,,KY01199,-0.029537804424762726,0.21531426906585693,-0.363945871591568,0.2181292623281479,0.2562229037284851,0.0336681567132473,0.1901717334985733,0.12522956728935242,0.0,0.0,0.019771073013544083,0.40307852625846863
43,3282120,37.67724554,-83.94808865,,KY01204,0.054105132818222046,0.06552297621965408,0.20889165997505188,0.14961174130439758,0.039103373885154724,0.0,0.020873894914984703,0.20111964643001556,0.026231104508042336,0.05175703391432762,0.22689872980117798,0.1018945723772049
44,1354500,42.87811653,-74.04201653,,NY00962,0.005358326714485884,0.031973548233509064,0.11923132836818695,0.31322672963142395,0.2724701464176178,0.10707489401102066,0.06878496706485748,0.06638118624687195,-0.0006577458116225898,-0.07451847940683365,0.025762533769011497,0.2076376974582672
45,3090500,41.04614954,-81.00249105,,OH00032,0.3593887388706207,0.10518708825111389,-0.9132070541381836,-410.43463134765625,0.5858498811721802,0.31055137515068054,0.31425464153289795,0.6108953356742859,0.0,0.0,0.0319398008286953,0.18472322821617126
46,3150000,39.73262061,-81.90871632,,OH00698,-0.37724021077156067,0.3644416630268097,0.4335375428199768,0.17070184648036957,0.1459244191646576,0.19137690961360931,0.6730024814605713,0.026418713852763176,0.0,0.05259121209383011,0.17987820506095886,0.36648017168045044
48,5454500,41.65791354,-91.5409205,,IA03064,0.0,0.0,0.22590187191963196,-0.42421817779541016,0.27463701367378235,0.5389039516448975,0.1663937121629715,0.0,0.0,0.0,0.0,0.0
52,14155500,43.78679293,-122.9547658,,300,0.7367672920227051,0.3087840974330902,0.2620185911655426,0.8497180342674255,0.7732771039009094,0.3505643904209137,0.04526950418949127,0.0,0.6089950799942017,0.5124033093452454,0.07595346122980118,0.0
53,1328770,43.18833,-73.58334,,1230,0.2912379503250122,0.4539541006088257,-1.1663694381713867,0.4652303457260132,0.3773209750652313,0.02694564312696457,0.01508259680122137,0.01988474652171135,0.006206572987139225,0.18262341618537903,-2.2902450561523438,0.5641464591026306
55,7263012,34.95197915,-93.16036063,,AR00158,0.0,-0.01527030486613512,0.0,0.14640291035175323,0.5117905735969543,0.3748951852321625,0.0,0.005429544020444155,0.0,0.0,0.2410607784986496,-0.11540868878364563
57,3086000,40.50333787,-80.08930625,,PA00126,0.25374892354011536,0.4049524664878845,0.3095132112503052,0.3223184049129486,0.13143664598464966,0.22519777715206146,0.22434954345226288,0.1963874250650406,0.01376575231552124,0.0,0.20504546165466309,0.4055926203727722
58,8401500,32.54783,-104.3781,,NM00500,0.0,0.022285908460617065,0.34053027629852295,0.6662360429763794,0.33788830041885376,0.7218450307846069,0.5945361852645874,0.6951246857643127,0.3954624831676483,0.13539670407772064,0.0,0.0
59,8403500,32.49074942,-104.2521162,,NM00132,0.0,0.0,0.0,0.6288478374481201,0.6160210371017456,0.6916844844818115,0.19388894736766815,0.7475557923316956,0.30983027815818787,0.7353321313858032,0.0,0.0
60,2105500,34.83539581,-78.82302352,,NC00206,0.11164551973342896,0.3069056272506714,0.3143647611141205,0.34737449884414673,0.2951982319355011,0.5234720706939697,0.6210625767707825,0.2786613702774048,0.006455925293266773,0.00040254343184642494,0.051085975021123886,0.24235740303993225
63,14170000,44.12005533,-123.30216090000002,,OR00016,0.624520480632782,0.20573753118515015,0.6105769276618958,0.4817865192890167,0.08690936863422394,0.0,0.0,0.0,0.0,0.5991604924201965,0.2519885301589966,0.08516041189432144
64,14162200,44.1711628,-122.32761740000001,,OR00013,0.5738879442214966,0.0,0.2350839078426361,0.5206703543663025,0.6022972464561462,0.3942694365978241,0.0,0.0,0.8481261134147644,0.8768551349639893,0.5244317650794983,-0.022503597661852837
65,6017000,45.13004,-112.7406,,MT82919,0.6495677828788757,0.7829610109329224,-12.772819519042969,0.7639847993850708,0.7151439189910889,0.6108570098876953,0.6398372054100037,0.6894722580909729,0.689793050289154,0.685644268989563,0.6452904939651489,0.684866189956665
66,2304500,28.02462416,-82.42840625,,FL00169,0.0,0.0,0.0,0.0,0.0,-0.6904280185699463,0.8804938793182373,0.8502981066703796,0.5467491745948792,0.47135958075523376,0.0,-0.008409970439970493
67,9429000,33.73190075,-114.5118585,,AZ10314,0.4013083875179291,0.693881630897522,0.7455710172653198,0.7460800409317017,0.8309922218322754,0.8070595264434814,0.824038028717041,0.8351229429244995,0.8491443395614624,0.8096999526023865,0.7544464468955994,0.5490759015083313
68,6875900,39.47786641,-98.31482202,,KS00021,0.17929337918758392,0.0,0.0,0.0,0.07458531111478806,0.28580349683761597,0.0,0.003420797176659107,0.7602978944778442,0.08264730870723724,0.0,0.5218563079833984
69,3049500,40.6135564,-79.71762305,,PA00114,-5.801146030426025,0.32853156328201294,-0.21103863418102264,0.35082119703292847,0.05165727809071541,0.271006315946579,0.21525642275810242,0.0010225883452221751,0.0,0.0,0.2803928554058075,0.21682259440422058
70,1541200,40.952090000000005,-78.52301839,,PA00003,0.3922370672225952,0.36757171154022217,0.1690313071012497,0.2716495394706726,0.40762168169021606,0.13711173832416534,0.07602443546056747,0.0,0.0,0.033006902784109116,0.15254059433937073,-0.007429372053593397
71,1166500,42.6325426,-72.12297740000001,,MA00963,0.40016260743141174,0.5050537586212158,-4.024377822875977,0.6505072712898254,0.5598897337913513,0.1999945491552353,0.07076498121023178,0.0,0.0,0.1427614986896515,0.1677476167678833,0.5366941690444946
73,4247000,43.27057007,-76.20613219,,NY00410,0.3133660852909088,0.07432261854410172,0.2376566082239151,0.6382154226303101,0.3942079544067383,0.19553519785404205,0.1565622091293335,0.31526896357536316,0.029653338715434074,0.17338572442531586,0.1902075707912445,0.43861278891563416
75,3249500,38.11760167,-83.53235945,,KY03055,0.6858134865760803,0.7618383169174194,0.7529391646385193,0.7251989841461182,0.8519598841667175,0.8309518098831177,0.8498051166534424,0.8904286623001099,0.8411630988121033,0.7563621401786804,0.820176362991333,0.7347460985183716
76,1188090,41.79868627,-72.93143393,,CT00378,0.09791295975446701,0.1431788057088852,0.058902326971292496,0.5541960597038269,0.5809684991836548,-0.006431460380554199,0.03999679908156395,0.05053500086069107,0.0,-0.02825513668358326,0.0,0.2785331606864929
77,2105769,34.40473468,-78.29330392,,NC00182,0.10761496424674988,0.18789412081241608,0.13924701511859894,0.09089663624763489,0.24234117567539215,0.39496126770973206,0.5440374612808228,0.25283828377723694,0.0,0.0,0.0,0.10590100288391113
79,9426000,34.23286575,-113.6013129,,AZ82203,0.0,0.0,0.1288769543170929,0.0,0.0,0.026517145335674286,0.05724885314702988,0.0,0.0,0.8466752171516418,0.8807365894317627,0.8796502351760864
80,5463050,42.53940853,-92.44878063,,IA01213,0.13357308506965637,0.349168986082077,-61.74042510986328,0.44586655497550964,0.45054274797439575,0.21812134981155396,0.14172111451625824,0.0,0.0,0.05670275539159775,0.0,0.0
83,3320000,37.53140468,-87.26479544,,KY03003,-0.05578530579805374,0.4917674660682678,-5.419612884521484,0.08034935593605042,0.5035012364387512,0.07899846136569977,0.5609349608421326,0.36512455344200134,0.0,-0.061530210077762604,0.0022513344883918762,-12.601996421813965
84,1347000,43.01417,-74.78416,,1201,0.19315659999847412,0.2411811500787735,0.38121363520622253,0.4059596359729767,0.21379487216472626,0.0004183421842753887,0.0,0.008809162303805351,0.052015792578458786,0.0937207043170929,0.5250889658927917,0.24214845895767212
85,3039000,40.71402307,-79.50829225,,PA00102,-40.087791442871094,0.07523268461227417,0.4125573933124542,0.35309579968452454,0.340471476316452,0.647720217704773,0.014800887554883957,0.3865496814250946,0.029121963307261467,0.0,0.0,0.24106714129447937
86,2341460,32.46965828,-84.99665091,,647,0.667474627494812,0.6582916378974915,0.49668529629707336,0.34816640615463257,0.24460281431674957,0.11907230317592621,0.16486856341362,0.15471479296684265,0.08791443705558777,0.05777359753847122,0.09661125391721725,0.1340634971857071
88,5464730,41.94449167,-91.63053503,,IA01270,0.059160616248846054,0.022361164912581444,0.37993866205215454,0.0234780665487051,0.38805657625198364,-7.901131629943848,0.11913307756185532,0.0,0.02030532993376255,0.3237258791923523,0.024608638137578964,0.04288823530077934
90,1153000,43.3389236,-72.50748553,,898,0.165829598903656,0.20440539717674255,0.17163391411304474,0.5624103546142578,0.15818795561790466,0.0,0.0,0.03616705164313316,-0.008047730661928654,-0.0006929482333362103,0.34625378251075745,0.17623862624168396
103,3111500,40.21553154,-80.96267172,,OH01102,0.6251400113105774,0.7104483246803284,-10.153038024902344,-34.10723114013672,0.7369817495346069,0.6641327142715454,0.7858109474182129,0.7802783846855164,0.709102988243103,-4.262834548950195,0.6482177376747131,0.6878139972686768
105,3056000,39.31293794,-80.03392405,,WV09101,0.08909876644611359,0.5485120415687561,-0.0320483036339283,0.1688501089811325,0.6499360203742981,0.10085108131170273,0.15524372458457947,0.0,0.0,0.20409533381462097,-2.28281132876873e-05,0.6958215236663818
106,5430500,42.66939773,-89.03152557,,WI00296,0.4906100034713745,0.3199773132801056,-1.74663245677948,-62.66344451904297,0.35755130648612976,0.26077204942703247,0.12719641625881195,0.2058606892824173,0.4494061768054962,-25.35135841369629,0.6224998831748962,0.5089256763458252
107,1113895,41.97145353,-71.47084333,,RI00809,0.4936996400356293,0.08568811416625977,0.15095384418964386,0.4626161754131317,0.5946879982948303,0.2946009635925293,0.07726637274026871,0.01528820302337408,0.00149651023093611,0.11639577895402908,0.29460740089416504,0.11252742260694504
108,5378500,44.16216,-91.81022,,WI00589,0.03311708942055702,0.011213044635951519,-0.06483785808086395,0.44268691539764404,0.5885921716690063,0.6235023736953735,0.7391429543495178,0.3097994029521942,0.47174856066703796,0.6189682483673096,0.42540618777275085,0.32511574029922485
