site_id,lat,lon,c_stab
4262000,44.212101,-74.9989014,-5448442314752.0
4262000,44.2206001,-74.8482971,-5448442314752.0
4273500,44.6273003,-73.7578964,0.26348164677619934
4273500,44.6968002,-73.6278,0.26348164677619934
4273500,44.6959991,-73.6136017,0.26348164677619934
4273500,44.7018013,-73.6053009,0.26348164677619934
4273500,44.6693001,-73.5077972,0.26348164677619934
4282000,43.6029015,-73.0127029,0.14675113558769226
4282000,43.6495094,-72.9535675,0.14675113558769226
4282000,43.6300049,-72.9851837,0.14675113558769226
4282000,43.7231216,-72.9232559,0.14675113558769226
4285500,44.3096008,-72.5752029,0.16181498765945435
4285500,44.3722992,-72.5457001,0.16181498765945435
4293000,44.9168587,-72.3964767,0.6972378492355347
4294000,44.9339981,-73.0479965,0.023204058408737183
5129515,48.5999985,-93.4000015,0.4114815294742584
5200510,47.4835739,-94.7298431,0.4029829502105713
5242300,46.3778992,-94.1830978,0.27794912457466125
5247500,46.3050003,-94.3783035,0.24509340524673462
5267000,45.8600006,-94.3582993,-33559730176.0
5270700,45.5475998,-94.1473007,-21766232064.0
5355092,44.5167007,-92.9332962,-83405824000.0
5383075,43.9166985,-91.0667038,0.23443345725536346
5421740,42.1032982,-91.2917023,-67480875008.0
5443500,41.75,-89.6667023,-27494416384.0
5507800,39.5244179,-91.6439438,-8631333945344.0
6204070,45.2252998,-109.7593002,0.2994728088378906
6714500,39.6500015,-105.7189026,0.19038477540016174
6796000,41.4832993,-97.3666992,-661000683520.0
6926000,38.2030983,-92.6248016,-2674406719488.0
7191500,36.2661018,-95.1055984,-8206827913216.0
7263450,34.7943001,-92.3578033,0.295409619808197
8167800,29.8701,-98.1948013,0.3085979223251343
8169845,29.4958744,-97.624588,0.11133556813001633
8361000,33.1533585,-107.1919708,0.2578544020652771
9050700,39.6207008,-106.0662003,0.5003461241722107
9057500,39.8788071,-106.3327255,0.5742102861404419
9079450,39.4339981,-106.6135025,0.2573769688606262
9080400,39.3623009,-106.8212967,0.7783458828926086
9128000,38.5105743,-107.6253357,0.7144491076469421
9211200,42.0270119,-110.0639725,0.4903021454811096
9237500,40.285099,-106.8305969,0.6272657513618469
9380000,36.936615,-111.4838715,0.7933073043823242
9423000,35.1970444,-114.5706711,-28039029194752.0
9427520,34.2953339,-114.1402206,0.5205661058425903
10113500,41.6272011,-111.6781006,0.7261770963668823
10132000,40.9645996,-111.433403,0.31212317943573
10140100,41.2545013,-111.8448029,-20929337344.0
10155200,40.5966034,-111.4235916,0.5958549380302429
10234500,38.2858009,-112.4432983,0.2242010086774826
10234500,38.2611008,-112.5205002,0.2242010086774826
10234500,38.2696991,-112.4804993,0.2242010086774826
10312275,39.4628983,-119.0658035,0.6986477971076965
10344500,39.4704475,-120.1045532,0.6188582181930542
