,site_id,pv_id,lat,lon,1,2,3,4,5,6,7,8,9,10,11,12
46,3150000,OH00698,39.73262061,-81.90871632,-0.037530288,-0.254027732,-0.005781606,-0.082327207,0.012386761,-0.008292836,0.276708123,0.096446162,0,-0.234028711,-0.267267198,-0.013334188
48,5454500,IA03064,41.65791354,-91.5409205,0,0,-0.057626841,-0.07036989,-0.144197583,-0.177537673,0.107265501,0,0,0,0,0
52,14155500,300,43.78679293,-122.9547658,0.151339402,-0.133987054,0.049173831,0.172087884,-0.185921653,0.189624222,-0.066357077,0,-0.044692622,-0.344570323,-0.161840107,0
53,1328770,1230,43.18833,-73.58334,-0.036159074,0.026056931,0.170318005,0.01804481,0.268414477,0.06968199,0.011560689,0.243515254,0.00857943,0.196132549,0.181182937,0.265063955
55,7263012,AR00158,34.95197915,-93.16036063,0,0.075323157,0,0.158033588,-0.111971927,-0.021689617,0,-0.015553414,0,0,0.024966996,0.09267566
57,3086000,PA00126,40.50333787,-80.08930625,0.039433628,-0.358914623,-0.207511172,-0.146316619,-0.173643592,-0.063690978,-0.037619386,0.067671096,-0.074826857,0,-0.206132065,-0.005164834
58,8401500,NM00500,32.54783,-104.3781,0,0.093184902,-0.087005721,-0.030212654,-0.114813321,-0.007259167,-0.033500621,-0.086674347,0.08920687,0.004264465,0,0
59,8403500,NM00132,32.49074942,-104.2521162,0,0,0,0.03120385,-0.187223574,-0.083886971,-0.023281746,0.18341708,-0.066949099,0.206688713,0,0
60,2105500,NC00206,34.83539581,-78.82302352,-0.133820209,-0.00381894,0.249615844,0.061659157,-0.145738364,0.087093187,-0.004492083,-0.031866731,0.094894035,-0.044234686,-0.332858879,0.133307035
63,14170000,OR00016,44.12005533,-123.3021609,0.061260585,0.392231194,0.107980299,0.301741525,-0.051560837,0,0,0,0,-0.321908347,-0.000510904,-0.234702805
64,14162200,OR00013,44.1711628,-122.3276174,0.264486607,0,0.495197976,0.103929576,-0.044542669,0.246185496,0,0,0.140851705,0.070384329,0.047030152,0.008065137
65,6017000,MT82919,45.13004,-112.7406,0,-0.069865679,0.039202064,0.118248838,-0.000682181,0.064304593,-0.19115169,-0.052686503,0.296541411,0.193001598,0,0
66,2304500,FL00169,28.02462416,-82.42840625,0,0,0,0,0,0.094507014,0.05113358,-0.319069232,0.064387817,-0.445755693,0,0.11497324
67,9429000,AZ10314,33.73190075,-114.5118585,-0.120464501,0.106839751,-0.042610146,-0.358262502,-0.2142393,-0.014469607,0.182367797,-0.105816829,0.154299686,-0.065727108,0.053054007,0.017336205
68,6875900,KS00021,39.47786641,-98.31482202,-0.02909152,0,0,0,0.005117342,-0.133121914,0,-0.10941856,-0.153614292,0.095706084,0,0.029765565
69,3049500,PA00114,40.6135564,-79.71762305,-0.004049124,-0.338411936,-0.217687955,-0.126100158,0.132516999,-0.061873614,-0.116221962,0.229452714,0,0,-0.183856784,0.128597421
70,1541200,PA00003,40.95209,-78.52301839,0.118411619,-0.099018675,0.153217629,0.135981304,0.196394634,0.078135492,-0.053952856,0,0,0.04806022,-0.255444161,0.224654622
71,1166500,MA00963,42.6325426,-72.1229774,-0.038115904,-0.144318129,-0.292568237,-0.022644014,0.052902305,-0.249267134,0.192986505,0,0,0.052075839,0.048359146,0.235157575
73,4247000,NY00410,43.27057007,-76.20613219,-0.114908373,0.227071718,-0.153824017,-0.080303026,-0.190594171,-0.007733053,-0.114589934,-0.258805393,-0.161820488,-0.105544407,0.232014422,-0.107834082
75,3249500,KY03055,38.11760167,-83.53235945,0,0,0,0,0,0,0,0,0,0,0,0
76,1188090,CT00378,41.79868627,-72.93143393,0.148890891,-0.107748154,-0.168813287,0.049255211,-0.072279481,-0.031397387,0.167056394,-0.126506264,0,0.131668905,0,0.025848112
77,2105769,NC00182,34.40473468,-78.29330392,-0.08636175,-0.057888143,0.257157136,0.046859866,0.037633091,0.112511947,-0.00699446,-0.157918727,0,0,0,0.167645978
79,9426000,AZ82203,34.23286575,-113.6013129,0,0,-0.014906669,0,0,-0.006843049,-0.192685298,0,0,0.037254128,0.165971965,-0.191089062
80,5463050,IA01213,42.53940853,-92.44878063,0.043195103,0.15524458,0.209298553,-0.137367102,0.094951917,-0.29323705,0.313192003,0,0,0.213502124,0,0
83,3320000,KY03003,37.53140468,-87.26479544,0.108177592,0.165994955,0.128377396,-0.203380166,-0.095309142,-0.108624653,-0.233602218,-0.129206297,0,0.284234179,0.017569181,-0.09063714
84,1347000,1201,43.01417,-74.78416,0.080093035,0.153940914,0.069750421,0.029674001,-0.087623302,-0.032114109,0,-0.032887207,-0.166146654,0.215638779,-0.117315978,-0.039508684
85,3039000,PA00102,40.71402307,-79.50829225,0.014388452,0.333424668,-0.163885261,-0.021402742,-0.057168274,-0.268710982,-0.016618616,0.007607563,-0.10396088,0,0,-0.142777938
86,2341460,647,32.46965828,-84.99665091,0,0,0.0421323,0.373614403,0.034682065,0.003745763,0.009183207,-0.013414118,-0.120846199,-0.078352965,-0.023586113,0.17623327
88,5464730,IA01270,41.94449167,-91.63053503,0.075871873,-0.000148115,-0.087354826,0.030389721,0.106435845,-0.356440373,0.096101611,0,-0.022512205,0.149126781,-0.120952347,-0.034273356
90,1153000,898,43.3389236,-72.50748553,0.094591011,0.225153471,0.03221458,-0.104678019,-0.048980003,0,0,0.185418594,-0.041300557,0.082318954,0.340338953,0.227491729
103,3111500,OH01102,40.21553154,-80.96267172,-0.055611549,0.231492952,0.154458636,-0.309620811,-0.085066105,0.027192142,-0.005017721,-0.008789368,0.123905899,-0.115596971,-0.004662068,-0.308792715
105,3056000,WV09101,39.31293794,-80.03392405,0.240226743,-0.022230772,0.365352698,0.167377422,-0.11744156,0.099024431,-0.140446523,0,0,-0.081762125,0.187306149,-0.204197909
106,5430500,WI00296,42.66939773,-89.03152557,-0.037251475,0.096206452,-0.240325581,0.216232966,-0.124566026,0.222764199,-0.050034414,0.10900052,-0.017363389,-0.035029722,-0.122857203,0.097634343
107,1113895,RI00809,41.97145353,-71.47084333,-0.022219938,0.104425028,0.000590836,-0.156997953,0.067605448,-0.284749294,0.249087633,0.033528461,0.014930803,-0.120025423,0.049389539,-0.356371061
108,5378500,WI00589,44.16216,-91.81022,0.197084512,-0.319530641,-0.161237292,-0.085053478,-0.167454286,-0.142618586,0.147177711,-0.022360822,-0.242828297,-0.24801751,0.007656603,0.285625672
